book_id;book_name;author;edition_year;age_restriction;number_pages;genre;link;annotation;image;
6015965;Дневник героя. Минус и один зомби. Книга 1;Кьюб Кид;2021;12+;48;Комиксы для детей;https://book24.ru/product/dnevnik-geroya-minus-i-odin-zombi-kniga-1-6015965/;Минус живет в Майнкрафтии и мечтает сражаться с монстрами. Но он селянин, и кажется, ему светит только выращивать и продавать картошку.  Неподалеку от Минуса живет Блерп, мальчишка-зомби, который совсем не хочет нападать на людей. Зачем нападать на того, с кем можно дружить, правда? Однажды воинственный житель и мирный зомби встретились…;https://cdn.book24.ru/v2/ITD000000001160339/COVER/cover13d__w410.jpg;
5964987;Змеиная школа. Первое испытание;Анна Одувалова;2021;16+;320;Магические академии;https://book24.ru/product/zmeinaya-shkola-pervoe-ispytanie-5964987/;;https://cdn.book24.ru/v2/ITD000000001124738/COVER/cover13d__w410.jpg;
6045826;Руны. Современное руководство. Как читать и понимать древние символы;Лиза Чемберлен;2022;16+;256;Гадание по рунам;https://book24.ru/product/runy-sovremennoe-rukovodstvo-kak-chitat-i-ponimat-drevnie-simvoly-6045826/;Слово "runa" означает "тайна". Древние знаки рун откроют тайны судьбы, помогут предугадать будущее и повлиять на исход событий.  Однако система рун, как всякое Древнее Знание, достаточно сложна, вокруг нее много домыслов, мифов и неверных интерпретаций. Автор этой книги — один из немногих Учителей мирового уровня, которому доверяют сотни тысяч людей по всей планете.  Вы узнаете, как активизировать и использовать магическую энергию рун, получите важную информацию о значении и происхождении каждого символа для построения собственной рунической практики. У этой книги более 5000 положительных отзывов, она занимает первое место среди всех книг по рунам на amazon.com. Вас познакомит с Древней Магией настоящая Книга-Учитель.;https://cdn.book24.ru/v2/ASE000000000857154/COVER/cover13d__w410.jpg;
5930010;Любовь как цель;Майкл Тодд;2021;16+;272;Саморазвитие и личностный рост;https://book24.ru/product/lyubov-kak-tsel-5930010/;Хэштег #RelationshipGoals уже несколько лет считается мировым трендом. Если вбить эти слова в поисковик, он покажет вам фотографии знаменитостей, позирующих в обнимку в дорогих клубах, кадры счастливых финалов романтических фильмов или фотографии милых парочек, на которых они целуются на пляже, обнимаются в кровати, короче говоря, всем своим видом дают понять, что их отношения — не что иное, как любовь в чистом виде.   Как вы представляете свои идеальные отношения и насколько это представление ваше? Поп-культура побуждает нас в исступлении искать «вторую половинку», пробуя, перебирая новых и новых партнеров, заставляет сутками сидеть на сайтах знакомств. Счастливые люди становятся кумирами, а любовь — одержимостью.  Майл Тодд — мотивационный оратор, который уже несколько лет собирает огромные залы тех, кто хочет избавиться от навязанных стереотипов, понять себя и узнать секрет счастливых долгих отношений. В основе учения Тодда — вера в Бога, вера в Библию и то, что ее мудрость можно с пользой применять в реальной жизни. Приготовьтесь, мы отправляемся в увлекательную поездку, и, будьте уверены, эта книга — не из тех, которые вам захочется забросить на полпути. Хватит совершать одни и те же ошибки в отношениях! Пора быть счастливым! С этого дня ваша цель — любовь!;https://cdn.book24.ru/v2/ASE000000000854993/COVER/cover13d__w410.jpg;
5960128;Судьбы водят хоровод;Лана Барсукова;2021;16+;320;Русская сентиментальная проза;https://book24.ru/product/sudby-vodyat-khorovod-5960128/;Перед вами сборник рассказов, но не простой. Пути героев пересекаются. Рассказы имеют единую нить, которая связывает отдельные истории в большую книгу судеб. Герои словно передают друг другу эстафету рассказчика. И нам остается посмеяться или погрустить вместе с ними — обычными людьми, похожими на нас с вами. Это мужчины и женщины, молодые и не очень. Здесь нет Золушек и Принцев. Простые истории про реальную жизнь.;https://cdn.book24.ru/v2/ITD000000001139503/COVER/cover13d__w410.jpg;
5970306;Рельефные узоры из перекрещенных петель. Новый подход к вязанию и дизайну. Большое практическое руководство;Нора Гоан;2021;12+;272;Вязание;https://book24.ru/product/relefnye-uzory-iz-perekreshchennykh-petel-novyy-podkhod-k-vyazaniyu-i-dizaynu-bolshoe-prakticheskoe--5970306/;Нора Гоан совершает очередную революцию в вязании!  Этот необычный мастер мирового уровня,  "рок-звезда" в мире вязания, обладает настолько бурной фантазией и нетривиальным взглядом на создание вязаных вещей, что делать что-то невероятное, потрясающее, инновационное для нее в порядке вещей!  130 узоров, 15 авторских моделей и неисчислимое количество комбинаций - все это уместилось в ее новой книге! А главное - все это из перекрещенных петель, которые умеет вязать даже новичок.  Текстуры, глазки, геометрические мотивы - обыкновенный технический прием в руках Норы внезапно превращается в уникальное средство художественного самовыражения. Потрясающие рельефные мотивы, возникающие на вязаном полотне, не только просто вязать, они удивительно расширяют дизайнерский  потенциал любого мастера.  А еще Нора Гоан умеет преподать стройную теорию так, что вы получите уникальный инструмент для создания собственных узоров и моделей.  "Эта книга – всего лишь начало, отправная точка для новых открытий. И я с радостью приглашаю вас пуститься в захватывающие вязальные приключения" Нора Гоан;https://cdn.book24.ru/v2/ITD000000001113485/COVER/cover13d__w410.jpg;
6016246;Русская пехота в русско-японской войне 1904-1905 гг. «На сопках Маньчжурии»;Сергей Бирюк;2021;16+;512;История войн;https://book24.ru/product/russkaya-pekhota-v-russko-yaponskoy-voyne-1904-1905-gg-na-sopkakh-manchzhurii-6016246/;;https://cdn.book24.ru/v2/ITD000000001195442/COVER/cover13d__w410.jpg;
6018035;Жены и дочери;Элизабет Гаскелл;2021;12+;704;Классическая зарубежная литература;https://book24.ru/product/zheny-i-docheri-6018035/;;https://cdn.book24.ru/v2/ASE000000000854147/COVER/cover13d__w410.jpg;
5930885;Немецкий язык вместе с SpeakASAP. Выучи навсегда;Шипилова Елена Геннадьевна;2021;12+;320;Немецкий язык;https://book24.ru/product/nemetskiy-yazyk-vmeste-s-speakasap-vyuchi-navsegda-5930885/;;https://cdn.book24.ru/v2/ASE000000000853381/COVER/cover13d__w410.jpg;
6044787;Камень Великий князь;Станислав Минин;2021;16+;416;Боевая фантастика;https://book24.ru/product/kamen-velikiy-knyaz-6044787/;;https://cdn.book24.ru/v2/ASE000000000862580/COVER/cover13d__w410.jpg;
5997229;ОГЭ-2022. Физика (60x84/8). 20 тренировочных вариантов экзаменационных работ для подготовки к основному государственному экзамену;Наталия Пурышева;2021;12+;200;ОГЭ (ГИА)  Физика;https://book24.ru/product/oge-2022-fizika-60x84-8-20-trenirovochnykh-variantov-ekzamenatsionnykh-rabot-dlya-podgotovki-k-osnov-5997229/;;https://cdn.book24.ru/v2/ASE000000000858486/COVER/cover13d__w410.jpg;
5961118;Офсайд. Контратака;Алекс Д;2021;18+;352;Современная русская проза;https://book24.ru/product/ofsayd-kontrataka-5961118/;;https://cdn.book24.ru/v2/ASE000000000857609/COVER/cover13d__w410.jpg;
5961634;Новая Дикая Охота;Макс Фрай;2021;18+;288;Героическое фэнтези;https://book24.ru/product/novaya-dikaya-okhota-5961634/;;https://cdn.book24.ru/v2/ASE000000000859217/COVER/cover13d__w410.jpg;
6020527;Математика жизни и смерти: 7 математических принципов, формирующих нашу жизнь;Кит Йейтс;2021;12+;384;Математические науки;https://book24.ru/product/matematika-zhizni-i-smerti-7-matematicheskikh-printsipov-formiruyushchikh-nashu-zhizn-6020527/;Многие из нас боятся математики и не любят ее. Можно сказать даже ненавидят. А зря.  Математические истории Кита Йетса наглядно демонстрируют как математика наполняет и управляет нашей жизнью.   Каждая из глав посвящена одному математическому принципу,  например, теории вероятности, и демонстрирует как эта концепция реализуется в повседневной жизни.  Вы узнаете о несправедливых судебных решениях, основанных на математических ошибках; о тянущихся последствиях катастрофы в Чернобыле;  о том, как манипулируют статистикой,  и предотвращают эпидемии. И все это благодаря королеве наук.  Доступность подачи материала, отсутствие сложных математических формул, наглядная демонстрация важности математики в нашей жизни - вот главные принципы книги.;https://cdn.book24.ru/v2/ITD000000000967286/COVER/cover13d__w410.jpg;
6058612;Эволюция женщины. Разберись со страхами и измени свою жизнь!;Сара Джейкс Робертс;2022;16+;288;Психология пола;https://book24.ru/product/evolyutsiya-zhenshchiny-razberis-so-strakhami-i-izmeni-svoyu-zhizn-6058612/;Кто бы мог вообразить дружбу с Евой — женщиной, которая тысячи лет несет ответственность за падение человечества? Уж точно не автор этой книги Сара Джейкс Робертс. Во всяком случае, до тех пор, пока Сара не обнаружила, что она больше похожа на Еву, чем ей хотелось бы признать. Ева знала, как поступить правильно, но сделала иначе. Она стала первой женщиной, которая, совершив ошибку, восстановила свою жизнь после падения.  Каждому человеку приходится пройти через испытания, и каждая из вас то и дело рискует все испортить. Но неудача не должна быть в центре внимания. Вам следует сосредоточиться не на том, кем вы были, а на стремлении к тому, кем вы можете стать. В "Эволюции женщины" Сара помогает вам понять, что цель вашей жизни не меняется — она развивается. Взяв историю Евы за основу, вы сможете: • проработать прошлые проблемы и неуверенность, которые вас преследуют; • понять, почему так важно по-настоящему заботиться о себе; • взрастить в себе прекрасное семя, которое Бог посадил в вас. Ваши страхи и неуверенность, возможно, изменили ваше отношение к другим и себе, но с помощью этой книги вы сможете совершить прорыв и использовать прошлые ошибки, чтобы сделать свою жизнь лучше. Как и Ева, вы не должны позволить своему прошлому определять ваше будущее.;https://cdn.book24.ru/v2/ASE000000000861503/COVER/cover13d__w410.jpg;
6045664;Северный сфинкс;Александр Харников;2021;16+;416;Боевая фантастика;https://book24.ru/product/severnyy-sfinks-6045664/;;https://cdn.book24.ru/v2/ASE000000000862157/COVER/cover13d__w410.jpg;
6045764;Светоч разума;Кристер Стурмарк;2021;16+;512;Современное естествознание;https://book24.ru/product/svetoch-razuma-6045764/;Можно ли просчитать развитие событий при альтернативных поступках? В чем польза науки и есть ли что-то положительное в религии? Откуда происходят наши представлении о добре и зле? Почему мы боимся смерти и что знаем о жизни? Существует ли истина и почему мы порой верим в самую отъявленную ложь, по-прежнему разделяем некоторые средневековые предрассудки и поддерживаем лженаучные теории? Чем была для человечества эпоха Просвещения и почему настало время её повторить? Кристер Стурмарк подробнейшим образом анализирует все основные проблемы современного мира и показывает основные пути решения этих проблем: от глобальных политических, существующих на уровне стран, до психологических, относящихся к каждому конкретному человеку.;https://cdn.book24.ru/v2/ASE000000000853773/COVER/cover13d__w410.jpg;
5960709;Две Москвы: Метафизика столицы;Рустам Рахматуллин;2021;12+;544;Метафизика;https://book24.ru/product/dve-moskvy-metafizika-stolitsy-5960709/;Рустам Рахматуллин - писатель-эссеист, краевед, многие годы изучающий историю Москвы, -  по-новому осмысляет москвоведческие знания. Автор прибегает к неожиданным сопоставлениям и умозаключениям, ведет читателя одновременно по видимой и невидимой столице. Сравнивая ее с Римом, Иерусалимом, Константинополем, а также с Петербургом и другими русскими городами, он видит Москву как чудо проявления Высшего замысла, воплощаемого на протяжении многих веков в событиях истории, в художественных памятниках, в городской топографии, в символическом пространстве городских монастырей и бывших загородных усадеб. Во временах Московского Великого княжества и Русского царства, в петербургскую эпоху и в XX столетии. В деяниях Ивана Калиты и святого митрополита Петра, Ивана III и Ивана Грозного, первопечатника Ивана Федорова и князя Пожарского, Петра I и Екатерины II, зодчих Баженова и Казакова и многих других героев книги.;https://cdn.book24.ru/v2/ASE000000000859120/COVER/cover13d__w410.jpg;
6024093;Фууу, какое тело! Странные и удивительные секреты твоего тела;Адам Кей;2021;18+;400;Популярная медицина;https://book24.ru/product/fuuu-kakoe-telo-strannye-i-udivitelnye-sekrety-tvoego-tela-6024093/;Ты когда-нибудь задумывался всерьез о своем теле? О том, как ты устроен и что происходит у тебя внутри? Вообще, тело – это странная штука. Это невероятная машина, улучшенная за последние семь миллионов лет, плюс-минус несколько дней. Оно более развито, чем космическая станция, и умнее, чем самый быстрый суперкомпьютер. И если ты готов узнать про всякие важные, но порой противные вещи – эта книга для тебя! Адам Кей, врач и известный комик, проведет захватывающую экскурсию по всему телу, и расскажет про все изменения, которые тебя ждут на пути к взрослению.;https://cdn.book24.ru/v2/ITD000000001154082/COVER/cover13d__w410.jpg;
6058587;Пес Капитон ищет работу;Анна Зимова;2022;6+;80;Современная проза для детей;https://book24.ru/product/pes-kapiton-ishchet-rabotu-6058587/;;https://cdn.book24.ru/v2/ASE000000000861399/COVER/cover13d__w410.jpg;
5965667;ОГЭ-2022. Биология. Тематические тренировочные задания;Георгий Лернер;2021;6+;288;ОГЭ (ГИА)  Биология;https://book24.ru/product/oge-2022-biologiya-tematicheskie-trenirovochnye-zadaniya-5965667/;Книга предназначена для подготовки учащихся 9-х классов к ОГЭ по биологии.  Пособие включает: •	задания по основным темам курса; •	тренировочный вариант для самоконтроля; •	ответы и критерии оценивания. Издание окажет помощь учителям при подготовке учащихся к ОГЭ по биологии.;https://cdn.book24.ru/v2/ITD000000001156286/COVER/cover13d__w410.jpg;
5933607;Девушка А;Эбигейл Дин;2021;18+;512;Современная зарубежная проза;https://book24.ru/product/devushka-a-5933607/;Александра Грейси никогда бы не вспоминала ни о своей семье, ни о детстве, проведенном в Доме Кошмаров, ни о том, как все газеты Великобритании называли ее девочкой А — девочкой, которая сбежала… Но после смерти матери она больше не может прятаться от чудовищного прошлого. Дом, оставленный в наследство всем детям Грейси, Лекс намеревается использовать во благо. Однако, прежде чем вернуться в него, ей предстоит примириться с братьями и сестрами и со своим детством, полным жестокости и мучений. Красивая, невероятно сильная история о спасении, кошмарах и любви.;https://cdn.book24.ru/v2/ASE000000000853149/COVER/cover13d__w410.jpg;
6020852;Ручное вязание спицами и крючком. Визуальный японский самоучитель: научитесь вязать быстро и правильно;Юмико Ёсида;2021;12+;144;Вязание;https://book24.ru/product/ruchnoe-vyazanie-spitsami-i-kryuchkom-vizualnyy-yaponskiy-samouchitel-nauchites-vyazat-bystro-i-prav-6020852/;Японский подход к рукоделию вызывает восхищение во всем мире! Точность, скрупулезность, лаконичность, тончайший вкус, внимание к деталям, продуманность, а в результате - ни с чем не сравнимые произведения искусства, от которых глаз не оторвать. И так во всем. Надо ли говорить, что обучение, в том числе и рукоделию, в Японии подчиняется тем же принципам. Все самое необходимое в строго выверенном порядке от простого к сложному, упор на визуальную составляющую, ведь "лучше один раз увидеть", чем сто раз прочитать.  Именно так построена и эта уникальная книга, дойдя по последней страницы которой, вы научитесь вязать и спицами, и крючком, причем не формально, а по-настоящему.  Юмико Ёсида, один из ведущих педагогов и мастеров по ручному вязанию Японской ассоциации продвижения ремесел, представляет революционный самоучитель, который превратит процесс обучения из рутины в удовольствие. В нем предусмотрено все: от множества иллюстраций, на которых показан каждый шаг работы, до ответов на возникающие в процессе обучения вопросы. Для людей, которые уже умеют вязать, книга представляет большую ценность в качестве справочника, в котором легко найти любую необходимую информацию в любой момент.  Пусть он будет всегда под рукой, рядом с пряжей, крючком или спицами!;https://cdn.book24.ru/v2/ITD000000001125537/COVER/cover13d__w410.jpg;
6043559;Госпожа принцесса;Кира Стрельникова;2021;16+;320;Любовное фэнтези;https://book24.ru/product/gospozha-printsessa-6043559/;;https://cdn.book24.ru/v2/ASE000000000858860/COVER/cover13d__w410.jpg;
5968057;ЕГЭ. Английский язык. Новый полный справочник для подготовки к ЕГЭ;Елена Музланова;2021;12+;480;ЕГЭ. Английский язык;https://book24.ru/product/ege-angliyskiy-yazyk-novyy-polnyy-spravochnik-dlya-podgotovki-k-ege-5968057/;;https://cdn.book24.ru/v2/ASE000000000857773/COVER/cover13d__w410.jpg;
6058762;Дзен-карты с коанами: Подсознание, ответы из бесконечности. Целый мир — один цветок;Мом Аму;2022;12+;64;Гадания. Карты Таро;https://book24.ru/product/dzen-karty-s-koanami-podsoznanie-otvety-iz-beskonechnosti-tselyy-mir-odin-tsvetok-6058762/;В ваших руках настоящее сокровище — дзен-карты самой загадочной женщины-мудреца, той самой Аму Мом! Карты, оказывающее энергокоррекционное воздействие на тело человека, активирующие эталонное состояние сознания, близкое к Просветлению. Эта уникальная авторская колода передаст вам ответы Вселенной на самые сложные вопросы. Карты-подсказки откроют сокрытое в человеческом Подсознании и внутреннем мире; расскажут, как жить дальше и где брать энергию; что поможет на личном Пути к Осознанности и каков ответ на вопрос "Что есть я?". Аму Мом — женщина-мудрец, единственный тренер духовного роста, использующий сакральные практики, полученные в Тибете; мастер Дзен, космоэнергет.;https://cdn.book24.ru/v2/ASE000000000861983/COVER/cover13d__w410.jpg;
5961104;Лечебное дыхание. Новые методики оздоровления по системе доктора Бутейко;Патрик Маккьюэн;2022;12+;400;Популярная медицина;https://book24.ru/product/lechebnoe-dykhanie-novye-metodiki-ozdorovleniya-po-sisteme-doktora-buteyko-5961104/;Мы можем жить без еды неделями, без воды - несколько дней, а без воздуха - всего пару коротких минут. Мы тратим уйму времени на прием пищи и тщательно следим за тем, что едим и пьем, но практически не обращаем внимания на воздух, которым дышим. Количество вдыхаемого кислорода может изменить все ваши представления об организме, здоровье и работоспособности, причем независимо от вашей физической подготовки. И неважно, являетесь ли вы неспортивным человеком, который просто пытается встать с дивана, "воином выходного дня", пробегающим от случая к случаю по 10 км, или профессиональным спортсменом, которому нужно иметь преимущество перед конкурентами – количество вдыхаемого воздуха является важным фактором для многих аспектов вашей жизни. В этой книге вы откроете для себя фундаментальную взаимосвязь между кислородом и организмом. Улучшение физической формы зависит от увеличения поступления кислорода в мышцы, органы и ткани. Повышенная оксигенация не только улучшает здоровье – она также позволяет повысить интенсивность упражнений с уменьшением одышки. Короче говоря, вы сможете улучшить свое здоровье и физическую форму, а также повысить результативность.;https://cdn.book24.ru/v2/ITD000000001164118/COVER/cover13d__w410.jpg;
5962235;Темная адептка. Книга вторая. Диплом по контракту;Лина Алфеева;2021;16+;480;Магические академии;https://book24.ru/product/temnaya-adeptka-kniga-vtoraya-diplom-po-kontraktu-5962235/;;https://cdn.book24.ru/v2/ITD000000001124732/COVER/cover13d__w410.jpg;
5968771;ОГЭ. Литература. Новый полный справочник для подготовки к ОГЭ;Людмила Гороховская;2021;6+;416;ОГЭ (ГИА)  Литература;https://book24.ru/product/oge-literatura-novyy-polnyy-spravochnik-dlya-podgotovki-k-oge-5968771/;;https://cdn.book24.ru/v2/ASE000000000858895/COVER/cover13d__w410.jpg;
6057445;Таро. Расклады, трактовка и анализ;Диана Дорн;2022;16+;272;Гадания. Карты Таро;https://book24.ru/product/taro-rasklady-traktovka-i-analiz-6057445/;;https://cdn.book24.ru/v2/ASE000000000841309/COVER/cover13d__w410.jpg;
6031546;Обнимаю ваше одиночество;Вячеслав Прах;2021;16+;224;Современные любовные романы;https://book24.ru/product/obnimayu-vashe-odinochestvo-6031546/;Этот сборник состоит из наблюдений автора, из зарисовок о людях и ситуациях, которые нашли отклик в его душе. В узнаваемом авторском стиле Вячеслав Прах вместе с читателем пытается разобраться, какова на вкус влюбленность и какой оттенок у обиды, осознать, как трудно расставаться с людьми, с которыми не по пути, и как легко смеяться с друзьями, прикрывающими твой тыл. Каждая из представленных в сборнике миниатюр — это пережитые эмоции, вся правда о том, что творится в душе, когда живешь и чувствуешь.;https://cdn.book24.ru/v2/ASE000000000859218/COVER/cover13d__w410.jpg;
6046399;Уютная геометрия. Модные техники вязания крючком для стильного интерьера;Юлия Гендина;2021;12+;176;Вязание;https://book24.ru/product/uyutnaya-geometriya-modnye-tekhniki-vyazaniya-kryuchkom-dlya-stilnogo-interera-6046399/;"Рукоделие — это не столько про труд и усердие, сколько про удовольствие и от процесса, и от результата" - так считает мастер интерьерного вязания, популярный блогер с более чем 100-тысячной аудиторией учеников и последователей, популяризатор ручного вязания Юлия Гендина. Это издание появилось на свет после оглушительного успеха первой книги автора "Самый нескучный плед", и, как и она, наполнено удивительными открытиями для всех увлеченных вязанием крючком и созданием красивого и стильного интереьера своего дома.  Вязаные пледы, подушки, коврики - все эти милые детали способны буквально вдохнуть жизнь в обстановку дома, сделать его атмосферным, уютным, стильным. Но далеко не каждый берется вязать такие вещи, полагая, что это слишком сложно, но не слишком эффектно. Эта книга развеет все сомнения, ведь в ней вы найдете ключ к удивительно простым в исполнении, но потрясающим по красоте геометрическим техникам вязания: спиральному, волнам или зигзагам, шахматке, и даже безотрывному вязанию из мотивов! И все это понятно, весело, наглядно, красиво, в сопровождении видеоуроков и с обратной связью от автора! Делайте открытия, расширяйте границы, радуйте себя и близких стильными вещами, которые вы свяжете самостоятельно!;https://cdn.book24.ru/v2/ITD000000001163348/COVER/cover13d__w410.jpg;
6025346;Запутанная жизнь. Как грибы меняют мир, наше сознание и наше будущее;Мерлин Шелдрейк;2021;12+;416;Ботаника;https://book24.ru/product/zaputannaya-zhizn-kak-griby-menyayut-mir-nashe-soznanie-i-nashe-budushchee-6025346/;;https://cdn.book24.ru/v2/ASE000000000851041/COVER/cover13d__w410.jpg;
6057940;Зажги свой внутренний свет. Как научиться слушать себя и привлечь на свою орбиту всё, что захочешь;Лейтем Томас;2022;16+;384;Популярная психология;https://book24.ru/product/zazhgi-svoy-vnutrenniy-svet-kak-nauchitsya-slushat-sebya-i-privlech-na-svoyu-orbitu-vsye-chto-zakhoch-6057940/;Внутри каждой женщины есть сияние.  Это сила, пробуждающая способность притягивать к себе то, чего мы хотим больше всего, воплощать все наши мечты, мысли и намерения. Лейтем Томас разработала программу, которая поможет восстановить ваши внутренние ресурсы, когда нет сил продолжать работу или поддерживать существующие отношения и приобрести уверенность в себе, когда внезапно все, что мы делаем, утрачивает смысл.  В основе книги практики заботы о себе, которые помогут овладеть своим сиянием и вступить в одухотворенную, свободную жизнь, преодолев саморазрушающие привычки и построив более приятный, осмысленный, продуктивный и щедрый образ жизни.;https://cdn.book24.ru/v2/ITD000000001154080/COVER/cover13d__w410.jpg;
6062394;Цель;Эль Кеннеди;2022;18+;416;Зарубежные любовные романы;https://book24.ru/product/tsel-6062394/;;https://cdn.book24.ru/v2/ASE000000000862958/COVER/cover13d__w410.jpg;
6030838;Лето;Алла Горбунова;2021;18+;320;Современная русская проза;https://book24.ru/product/leto-6030838/;;https://cdn.book24.ru/v2/ASE000000000857079/COVER/cover13d__w410.jpg;
6058166;Фотографируй идеальную еду. 52 мастер-класса от профессионала для креативных фуд-фото;Джони Саймон;2022;16+;152;Фотоискусство;https://book24.ru/product/fotografiruy-idealnuyu-edu-52-master-klassa-ot-professionala-dlya-kreativnykh-fud-foto-6058166/;Делать великолепные фотографии еды никогда не было так просто, как с помощью этой небольшой книги мастер-классов от профессионального фуд-фотографа. С помощью 52 быстрых и простых уроков Джони Саймон предоставит вам знания, необходимые для создания наиболее выигрышных фотографий блюд и напитков. Вы узнаете секреты фуд-стайлинга, как использовать в своих интересах естественный свет, а также получите простые советы, как сделать идеальный снимок любого блюда, которое вы готовите.;https://cdn.book24.ru/v2/ITD000000001176408/COVER/cover13d__w410.jpg;
6030128;Косметика глазами химика: одержимые составом;Эльвира Юркевич;2021;16+;256;Косметология;https://book24.ru/product/kosmetika-glazami-khimika-oderzhimye-sostavom-6030128/;Какая женщина не мечтает о красивой коже без изъянов и уверенности в своей привлекательности? Чтобы выглядеть прекрасно в любом возрасте, важно ухаживать за кожей и грамотно подбирать косметику. Эльвира Юркевич, опираясь на научную базу в сфере медицины и косметической химии, сотрудничество с крупными корейскими брендами и опыт создания косметических средств, написала книгу, которая поможет вам правильно ухаживать за кожей и предостережет вас от многих ошибок.;https://cdn.book24.ru/v2/ASE000000000860150/COVER/cover13d__w410.jpg;
6058981;Липовый барон;Илья Романов;2022;16+;480;Попаданцы;https://book24.ru/product/lipovyy-baron-6058981/;;https://cdn.book24.ru/v2/ASE000000000862427/COVER/cover13d__w410.jpg;
5935731;Космос;Вячеслав Ликсо;2022;12+;352;Земля. Вселенная;https://book24.ru/product/kosmos-5935731/;;https://cdn.book24.ru/v2/ASE000000000849128/COVER/cover13d__w410.jpg;
6032792;Простой и понятный самоучитель Word и Excel. 3-е издание;Василий Леонов;2021;12+;352;Пользование программами;https://book24.ru/product/prostoy-i-ponyatnyy-samouchitel-word-i-excel-3-e-izdanie-6032792/;Только начинаете осваивать компьютер? Программы Word и Excel станут вашими незаменимыми помощниками: написание и форматирование текстов, создание таблиц, добавление диаграмм, графиков, рисунков и многое другое - все это вы освоите с помощью этого удобного по формату самоучителя. Новый интерфейс и инструменты, невероятная скорость и стабильность работы - отличительные черты программ Word и Excel версии 2019. Множество практических примеров и иллюстраций сделают ваше обучение легким и необременительным, а простой и понятный стиль изложения немаловажен для людей, которые только начинают осваивать компьютер. За короткое время вы станете уверенным пользователем программ Word и Excel!;https://cdn.book24.ru/v2/ITD000000001161368/COVER/cover13d__w410.jpg;
6023516;Жажда;Рэйвен Лейлани;2021;18+;288;Современная зарубежная проза;https://book24.ru/product/zhazhda-6023516/;Эди работает в издательстве. И это не то чтобы работа мечты. Ведь Эди мечтает стать художницей.  Как Артемизия Джентилески, как Караваджо, как Ван Гог. Писать шедевры, залитые артериальной кровью. Эди молода, в меру цинична, в меру безжалостна. В меру несчастна.  По вечерам она пишет маслом, пытаясь переложить жизнь на холст. Но по утрам краски блекнут, и ей ничего не остается, кроме как обороняться от одолевающего ее разочарования. Неожиданно для самой себя она с головой уходит в отношения с мужчиной старше себя – Эриком. Он женат, но это брак без обязательств. Его жена Ребекка абсолютно не против их романа.  И это должно напоминать любовный треугольник, но в мире больше нет места для простых геометрических фигур.  Теперь все гораздо сложнее. И кажется, что сегодня все барьеры взяты, предрассудки отброшены, табу сняты. Но свобода сковывает сердце так же, как и принуждение, и именно из этого ощущения и рождается едкая и провокационная "Жажда".;https://cdn.book24.ru/v2/ASE000000000858757/COVER/cover13d__w410.jpg;
6056849;Дни, когда я плакала;Джоя Гоффни;2022;16+;352;Зарубежная сентиментальная проза;https://book24.ru/product/dni-kogda-ya-plakala-6056849/;;https://cdn.book24.ru/v2/ITD000000001223526/COVER/cover13d__w410.jpg;
6032367;Всё как у людей;Шамиль Идиатуллин;2021;16+;384;Современная русская проза;https://book24.ru/product/vsye-kak-u-lyudey-6032367/;;https://cdn.book24.ru/v2/ASE000000000857239/COVER/cover13d__w410.jpg;
